"","RNA_Name","RNA_ID","RNA.Pvalue.Gain","RNA.Diff.Gain","RNA.Pvalue.Loss","RNA.Diff.Loss","RNA.Pvalue.GainvLoss","RNA.Diff.GainvLoss","Protein_ID","Protein.Pvalue.Gain","Protein.Diff.Gain","Protein.Pvalue.Loss","Protein.Diff.Loss","Protein.Pvalue.GainvLoss","Protein.Diff.GainvLoss"
"9160","ZBTB7A","ZBTB7A..51341.",0.972988204974761,-0.00537400846904923,0.0107903157198251,-0.156978947784186,0.348625115449203,0.151604939315137,"sp.O95365.ZBT7A_HUMAN",0.807187681619421,0.0384521081096075,0.920774988008998,-0.00733357889358262,0.773262915859971,0.0457856870031901
"9161","ZBTB7B","ZBTB7B..51043.",0.000377105473254536,0.40988593898962,2.76260934372072e-05,-0.696598230373538,1.1039454137775e-08,1.10648416936316,"sp.O15156.2.ZBT7B_HUMAN",0.033646267294891,0.250904484771121,0.00915237786693072,-0.457149332158697,0.000348290724975845,0.708053816929817
"9162","ZBTB8OS","ZBTB8OS..339487.",0.000969645459038959,0.309504902735684,0.00417632580776281,-0.174521639465022,5.05077936073285e-06,0.484026542200706,"sp.Q8IWT0.ARCH_HUMAN",0.220327955763477,0.239492953128261,0.34347841101904,-0.113149101310064,0.100385361766984,0.352642054438324
"9163","ZBTB9","ZBTB9..221504.",0.0330443765942002,0.17530224212355,8.60762055089072e-07,-0.329832720974716,3.74461353256791e-07,0.505134963098267,"sp.Q96C00.ZBTB9_HUMAN",0.68086922447459,0.0437198321142334,0.676068071895806,-0.0368796424491567,0.518158991045159,0.0805994745633901
"9164","ZC2HC1A","ZC2HC1A..51101.",0.330253340620721,0.120784557572421,0.0010038756164497,-0.478622150516347,0.000337506533331556,0.599406708088769,"sp.Q96GY0.ZC21A_HUMAN",0.671278328196984,-0.0529802026109083,0.00246735213455241,-0.412259401074255,0.0213562400529541,0.359279198463347
"9165","ZC3H10","ZC3H10..84872.",0.0510465712142745,0.192477763823899,0.0374399350207242,-0.147279447546239,0.00338642339587695,0.339757211370139,"sp.Q96K80.ZC3HA_HUMAN",0.0457167579401783,0.323188251138581,0.446322809447113,-0.110022862599071,0.0318476970755414,0.433211113737652
"9166","ZC3H11A","ZC3H11A..9877.",0.000359373767433437,0.218412335196599,0.000357904571839443,-0.369206843374247,5.60696774011818e-07,0.587619178570846,"sp.O75152.ZC11A_HUMAN",0.0945917552970358,0.134106580991389,0.0699513625114577,-0.185536426667931,0.00705797626482321,0.319643007659321
"9167","ZC3H12C","ZC3H12C..85463.",0.0615109641205843,0.310551510761255,0.299305529199152,-0.12252909236106,0.0161308526124312,0.433080603122315,"sp.Q9C0D7.ZC12C_HUMAN",0.897094098855005,0.0244244115521571,0.240754914107041,-0.135461682950402,0.406841213886964,0.159886094502559
"9168","ZC3H13","ZC3H13..23091.",0.0113602591386816,0.327951658926384,1.55234002136596e-07,-0.414959764210195,3.11531080337828e-07,0.742911423136579,"sp.Q5T200.ZC3HD_HUMAN",0.889952054144194,-0.00950293074294084,0.0805979882751895,-0.0905769019960292,0.272877149036957,0.0810739712530884
"9169","ZC3H13","ZC3H13..23091.",0.0113602591386816,0.327951658926384,1.55234002136596e-07,-0.414959764210195,3.11531080337828e-07,0.742911423136579,"sp.Q5T200.2.ZC3HD_HUMAN",0.679995290089457,-0.107894476885485,0.252608471919591,-0.221312249506135,0.684661289395552,0.11341777262065
"9170","ZC3H14","ZC3H14..79882.",0.000160764478977064,0.354063020985453,3.17692108496213e-07,-0.368112668575503,1.93973886655295e-10,0.722175689560957,"sp.Q6PJT7.9.ZC3HE_HUMAN",0.324045683467403,0.0781412016578497,1.55421215575657e-05,-0.263904571541437,0.00010715032567696,0.342045773199287
"9171","ZC3H14","ZC3H14..79882.",0.000160764478977064,0.354063020985453,3.17692108496213e-07,-0.368112668575503,1.93973886655295e-10,0.722175689560957,"sp.Q6PJT7.5.ZC3HE_HUMAN",0.525150631656919,0.0630935676484941,4.17443939711992e-05,-0.317889694553031,0.000600954735915009,0.380983262201525
"9172","ZC3H15","ZC3H15..55854.",0.000217320193553734,0.332614371070001,0.00106126536325065,-0.380364602182213,6.37837034216564e-07,0.712978973252214,"sp.Q8WU90.ZC3HF_HUMAN",0.661041291257426,0.0392692501957237,5.61540643591452e-05,-0.344978783400416,0.000751849054405884,0.384248033596139
"9173","ZC3H18","ZC3H18..124245.",0.0197086080255142,0.225431996113686,3.00902766365986e-10,-0.460592683181134,1.52769034591155e-08,0.68602467929482,"tr.E7ERS3.E7ERS3_HUMAN",0.0260019978210599,0.201687456658785,0.000113695405349647,-0.229192387263467,2.69247663372078e-05,0.430879843922251
"9174","ZC3H3","ZC3H3..23144.",3.14344915268534e-09,0.375092213469477,0.298328384594112,-0.107945373989729,2.87545309599691e-05,0.483037587459206,"sp.Q8IXZ2.ZC3H3_HUMAN",0.000292395380058904,0.309167680326257,0.766134678225903,0.0403559660503562,0.0652865366432066,0.268811714275901
"9175","ZC3H4","ZC3H4..23211.",0.766021534981862,-0.0245669808911329,0.00126209311444462,-0.267235606115921,0.0139130182242533,0.242668625224788,"sp.Q9UPT8.ZC3H4_HUMAN",0.192104792593204,0.106392354055422,0.00189955811827684,-0.213087408369512,0.000637900435873105,0.319479762424934
"9176","ZC3H6","ZC3H6..376940.",0.642705277825026,0.0536712262692396,0.0185200731617218,-0.194217321128484,0.0581492559411258,0.247888547397724,"sp.P61129.ZC3H6_HUMAN",0.685030844732228,-0.0537952609413025,0.121343019152774,-0.177916535859831,0.439636267757514,0.124121274918529
"9177","ZC3H7A","ZC3H7A..29066.",0.00518775854422267,0.267801638919039,1.58375907043367e-05,-0.293207746457651,5.23579315822746e-07,0.56100938537669,"sp.Q8IWR0.Z3H7A_HUMAN",0.224674693391113,0.0858123637683478,8.42716193220769e-05,-0.186260811840952,0.000597161909148978,0.2720731756093
"9178","ZC3H7B","ZC3H7B..23264.",1.92636525285047e-10,0.709381671500229,2.6681180689414e-09,-0.392657077658129,8.28828912065173e-17,1.10203874915836,"sp.Q9UGR2.2.Z3H7B_HUMAN",0.0222590676247332,0.247876223306988,1.45156408548656e-07,-0.257291357440359,4.34770118061575e-05,0.505167580747347
"9179","ZC3H8","ZC3H8..84524.",0.565642227849317,0.0505054945926657,0.00138058966074732,-0.254661388404604,0.0056384108376552,0.30516688299727,"sp.Q8N5P1.ZC3H8_HUMAN",0.379657272514452,-0.121497964395475,0.0117680528180946,-0.292078997525319,0.296683147609338,0.170581033129844
"9180","ZC3HAV1","ZC3HAV1..56829.",0.368008330534208,0.0778053032549835,0.469201970323582,-0.0717234243443872,0.180653600245296,0.149528727599371,"tr.C9J6P4.C9J6P4_HUMAN",0.895915084479798,0.0259028132772138,0.827700386812973,0.0381493090866421,0.958299596608368,-0.0122464958094283
"9181","ZC3HAV1","ZC3HAV1..56829.",0.368008330534208,0.0778053032549835,0.469201970323582,-0.0717234243443872,0.180653600245296,0.149528727599371,"sp.Q7Z2W4.3.ZCCHV_HUMAN",0.891056093343049,0.0141679412279329,0.296413048636017,0.151148336408941,0.370391993977568,-0.136980395181008
"9182","ZC3HAV1","ZC3HAV1..56829.",0.368008330534208,0.0778053032549835,0.469201970323582,-0.0717234243443872,0.180653600245296,0.149528727599371,"sp.Q7Z2W4.ZCCHV_HUMAN",0.718100963884588,0.0207501143108209,0.256856905060402,-0.0674135095783979,0.192793353038466,0.0881636238892188
"9183","ZC3HAV1L","ZC3HAV1L..92092.",0.466674781491911,0.0947444257290075,0.0503597966616907,-0.310362442882567,0.0234779941961688,0.405106868611575,"sp.Q96H79.ZCCHL_HUMAN",0.299556960366075,0.129457723757377,0.0571434328372613,-0.321715906447542,0.0131478876027035,0.451173630204919
"9184","ZC3HC1","ZC3HC1..51530.",1.18993021622076e-09,0.442267529387366,0.00139370441594573,-0.30819437322866,2.06609156945599e-11,0.750461902616026,"sp.Q86WB0.NIPA_HUMAN",0.103701922384926,0.0784334557295039,0.656432982351807,-0.0315583926158224,0.138732778398493,0.109991848345326
