"","Gene_ID","Gene_Name","AmplificationRatio"
"13426","CEACAM4..1089.","CEACAM4",0
"13427","CEACAM7..1087.","CEACAM7",0
"13428","CEACAM5..1048.","CEACAM5",0
"13429","CEACAM6..4680.","CEACAM6",0
"13430","CEACAM3..1084.","CEACAM3",0
"13431","LYPD4..147719.","LYPD4",0
"13432","DMRTC2..63946.","DMRTC2",0
"13433","RPS19..6223.","RPS19",0
"13434","MIR6797..102465478.","MIR6797",0
"13435","CD79A..973.","CD79A",0
"13436","ARHGEF1..9138.","ARHGEF1",0
"13437","LOC100505585..100505585.","LOC100505585",0
"13438","RABAC1..10567.","RABAC1",0
"13439","ATP1A3..478.","ATP1A3",0
"13440","GRIK5..2901.","GRIK5",0
"13441","ZNF574..64763.","ZNF574",0
"13442","POU2F2..5452.","POU2F2",0
"13443","LOC100505622..100505622.","LOC100505622",0
"13444","MIR4323..100422980.","MIR4323",0
"13445","DEDD2..162989.","DEDD2",0
"13446","ZNF526..116115.","ZNF526",0
"13447","GSK3A..2931.","GSK3A",0
"13448","ERF..2077.","ERF",0
"13449","CIC..23152.","CIC",0
"13450","PAFAH1B3..5050.","PAFAH1B3",0
"13451","PRR19..284338.","PRR19",0
"13452","TMEM145..284339.","TMEM145",0
"13453","MEGF8..1954.","MEGF8",0
"13454","MIR8077..102465875.","MIR8077",0
"13455","CNFN..84518.","CNFN",0
"13456","LOC101930071..101930071.","LOC101930071",0
"13457","LIPE.AS1..100996307.","LIPE",0
"13458","LIPE..3991.","LIPE",0
"13459","CXCL17..284340.","CXCL17",0
"13460","CEACAM1..634.","CEACAM1",0
"13461","CEACAM8..1088.","CEACAM8",0
"13462","PSG3..5671.","PSG3",0
"13463","PSG8..440533.","PSG8",0
"13464","PSG8.AS1..100289650.","PSG8",0
"13465","PSG10P..653492.","PSG10P",0
"13466","PSG1..5669.","PSG1",0.0027027027027027
"13467","PSG6..5675.","PSG6",0.0027027027027027
"13468","PSG7..5676.","PSG7",0.0027027027027027
"13469","PSG11..5680.","PSG11",0
"13470","PSG2..5670.","PSG2",0
"13471","PSG5..5673.","PSG5",0
"13472","PSG4..5672.","PSG4",0
"13473","LOC284344..284344.","LOC284344",0
"13474","PSG9..5678.","PSG9",0
"13475","PRG1..23574.","PRG1",0
"13476","CD177..57126.","CD177",0
"13477","TEX101..83639.","TEX101",0
"13478","LYPD3..27076.","LYPD3",0
"13479","PHLDB3..653583.","PHLDB3",0
"13480","ETHE1..23474.","ETHE1",0
"13481","ZNF575..284346.","ZNF575",0
"13482","XRCC1..7515.","XRCC1",0
"13483","PINLYP..390940.","PINLYP",0
"13484","IRGQ..126298.","IRGQ",0
"13485","ZNF576..79177.","ZNF576",0
"13486","ZNF428..126299.","ZNF428",0
"13487","SRRM5..100170229.","SRRM5",0
"13488","CADM4..199731.","CADM4",0
"13489","PLAUR..5329.","PLAUR",0
"13490","IRGC..56269.","IRGC",0
"13491","SMG9..56006.","SMG9",0
"13492","KCNN4..3783.","KCNN4",0
"13493","LYPD5..284348.","LYPD5",0
"13494","ZNF283..284349.","ZNF283",0
"13495","ZNF404..342908.","ZNF404",0
"13496","LOC100505715..100505715.","LOC100505715",0
"13497","ZNF45..7596.","ZNF45",0
"13498","ZNF221..7638.","ZNF221",0
"13499","ZNF155..7711.","ZNF155",0
