"","RNA_Name","RNA_ID.x","RNA.Pvalue.Gain","RNA.Diff.Gain","RNA.Pvalue.Loss","RNA.Diff.Loss","RNA.Pvalue.GainvLoss","RNA.Diff.GainvLoss","Protein_ID","Protein.Pvalue.Gain","Protein.Diff.Gain","Protein.Pvalue.Loss","Protein.Diff.Loss","Protein.Pvalue.GainvLoss","Protein.Diff.GainvLoss","Three.RNA.Gain","Three.RNA.Loss","Three.Protein.Gain","Three.Protein.Loss","RNA_ID.y","RNA_ID.All","Variance.noAn","Variance.Mean.noAn","Variance.All","St.Dev.noAn","St.Dev.All","Chrm.Num.Arm","RNA_num"
"8512","TRIM47","TRIM47..91107.",0.0553027684430246,0.431065174492544,0.596369783164884,-0.121498980126452,0.0598815917753446,0.552564154618996,"sp.Q96LD4.TRI47_HUMAN",0.000638483986178956,0.514817691487279,0.586677596546085,-0.0873641572289606,0.00291559367715336,0.60218184871624,"Scaling","Buffering","Scaling","Buffering","TRIM47","TRIM47",2.20610730981097,0.604718300279925,2.23101292911796,1.48529704430157,1.49365756755622,"17q","TRIM47"
"8515","TRIM58","TRIM58..25893.",0.717961657486986,0.0686361666978667,0.113524675668201,0.583493984824083,0.185802161393692,-0.514857818126216,"sp.Q8NG06.TRI58_HUMAN",0.437893425534389,0.300241649593692,0.120264090854185,1.01711485843132,0.260474184207071,-0.71687320883763,"Buffering","Anti-Scaling","Scaling","Anti-Scaling","TRIM58","TRIM58",2.26185790863891,2.62499010268966,2.52040091038984,1.50394744211323,1.58757705652036,"1q","TRIM58"
"8517","TRIM72","TRIM72..493829.",0.145135639833262,0.329942336427077,0.263104225780916,-0.0727321423991702,0.0806916430403509,0.402674478826247,"sp.Q6ZMU5.TRI72_HUMAN",0.275421090690561,0.655961896865568,0.659950858728796,-0.112304308085269,0.21732288192294,0.768266204950837,"Scaling","Buffering","Scaling","Buffering","TRIM72","TRIM72",0.34591399303144,2.05630468728865,0.431875754411062,0.588144534133779,0.657172545387482,"16p","TRIM72"
"8519","TRIM9","TRIM9..114088.",0.27312967250109,-0.243396491005822,0.459487385406579,0.125759939738262,0.130671483168024,-0.369156430744084,"sp.Q9C026.TRIM9_HUMAN",0.976365126151417,0.011785465751249,0.965844304321928,0.00979993140277749,0.996072163181578,0.00198553434847153,"Anti-Scaling","Anti-Scaling","Buffering","Buffering","TRIM9","TRIM9",2.10906010046406,1.67945768523569,2.01579180334503,1.45226034183409,1.41978583009728,"14q","TRIM9"
"8529","TRIP6","TRIP6..7205.",0.0164658735788905,0.545076843480644,0.477669623472052,-0.238943058708317,0.0276953028773453,0.784019902188962,"sp.Q15654.TRIP6_HUMAN",0.0105091427071539,0.400465212399463,0.295543713748855,-0.226813734994344,0.00651927589975754,0.627278947393807,"Scaling","Buffering","Scaling","Buffering","TRIP6","TRIP6",4.01564338207229,0.753007227418664,4.05826116467464,2.00390702929859,2.01451263701041,"7q","TRIP6"
"8550","TRPC1","TRPC1..7220.",0.376382425217871,-0.138402395310672,0.448783457378651,0.1575663602295,0.208500733725237,-0.295968755540172,"sp.P48995.TRPC1_HUMAN",0.736767745709961,-0.0365781790294722,0.00872600371144528,0.363921769106924,0.00985087968556168,-0.400499948136396,"Anti-Scaling","Anti-Scaling","Buffering","Anti-Scaling","TRPC1","TRPC1",1.55005766885832,0.798671405065714,1.50842587630909,1.24501311995429,1.22817990388586,"3q","TRPC1"
"8551","TRPC4","TRPC4..7223.",0.0952134586606212,-0.215637599687498,0.786993044708523,0.0292158372523223,0.0690649707406736,-0.24485343693982,"sp.Q9UBN4.5.TRPC4_HUMAN",0.320672667830821,0.274022904044154,0.131312091772625,-0.193713076772954,0.100107791732494,0.467735980817108,"Anti-Scaling","Buffering","Scaling","Buffering","TRPC4","TRPC4",0.945045321679337,1.89964274815624,0.891375710795818,0.972134415438182,0.944126956926778,"13q","TRPC4"
"8552","TRPM2","TRPM2..7226.",0.700769144428786,-0.139470871422674,0.297449995915319,-0.227070338946362,0.813682039646067,0.0875994675236882,"sp.O94759.TRPM2_HUMAN",0.507582202304006,0.0930339994716867,0.0511793090127658,0.227134697268125,0.371849372565569,-0.134100697796439,"Anti-Scaling","Buffering","Buffering","Anti-Scaling","TRPM2","TRPM2",4.35464273596754,1.86973607363278,3.90109333091604,2.08677807539938,1.9751185612302,"21q","TRPM2"
"8553","TRPM4","TRPM4..54795.",0.722941467035788,0.0678328754925284,0.0253702195234351,-0.374837390692212,0.0401404510296842,0.44267026618474,"sp.Q8TD43.TRPM4_HUMAN",0.970184048372086,-0.00626912397260899,0.709394562250372,0.0525447896836242,0.76154866409992,-0.0588139136562332,"Buffering","Scaling","Buffering","Buffering","TRPM4","TRPM4",2.02175279368,0.544024858673938,1.87531660938763,1.42188353731239,1.36942199828527,"19q","TRPM4"
"8554","TRPM6","TRPM6..140803.",0.545821852154518,0.0385142520534986,0.801318435800915,0.0131907212392765,0.733596836857363,0.025323530814222,"sp.Q9BX84.TRPM6_HUMAN",0.206629013181814,-0.288613740738598,0.352173273832819,-0.139242964570139,0.532040830328661,-0.149370776168459,"Buffering","Buffering","Anti-Scaling","Buffering","TRPM6","TRPM6",0.138079822408032,0.731998753805438,0.158300775767512,0.371590934238218,0.39787030018275,"9q","TRPM6"
"8556","TRPS1","TRPS1..7227.",0.0117124292891375,0.481561175943641,0.660348272717685,-0.104892257313998,0.027788020615319,0.586453433257639,"sp.Q9UHF7.2.TRPS1_HUMAN",0.0100005755817781,0.420770678288747,0.748464804358884,0.0582418467454816,0.0790811358192001,0.362528831543265,"Scaling","Buffering","Scaling","Buffering","TRPS1","TRPS1",2.47848765204592,1.35686031952816,2.52752407737297,1.57432133062025,1.58981888194001,"8q","TRPS1"
"8558","TRPV2","TRPV2..51393.",0.945962443700061,0.0290484991552864,0.360775618937973,-0.209706971655859,0.584763409166256,0.238755470811145,"sp.Q9Y5S1.TRPV2_HUMAN",0.673521527707246,0.13911076395048,0.496456754688076,-0.132943102141541,0.418308199904739,0.272053866092021,"Buffering","Buffering","Buffering","Buffering","TRPV2","TRPV2",4.49392903678873,2.27050424689881,4.36181216453425,2.11988892086089,2.08849519140798,"17p","TRPV2"
"8559","TRPV4","TRPV4..59341.",0.943182731290468,-0.0160187388468913,0.099183936972369,0.307832787882538,0.23187929995631,-0.323851526729429,"sp.Q9HBA0.TRPV4_HUMAN",0.866128426255046,0.0929880347091141,0.350557874253627,0.390729083658928,0.633320677808083,-0.297741048949814,"Buffering","Anti-Scaling","Buffering","Anti-Scaling","TRPV4","TRPV4",1.63364043486569,1.59280356874517,1.61646686858283,1.27813944265314,1.27140350344917,"12q","TRPV4"
"8576","TSHZ3","TSHZ3..57616.",0.838792639857597,-0.036593964868425,0.0543404524093399,-0.242936859458786,0.268416758555687,0.206342894590361,"sp.Q63HK5.TSH3_HUMAN",0.868565011205751,0.0570660220420266,0.0352277247802458,-0.474762961499625,0.121766154086764,0.531828983541652,"Buffering","Buffering","Buffering","Scaling","TSHZ3","TSHZ3",1.48545549314064,1.80831278538109,1.3258517809617,1.21879263746572,1.15145637388557,"19q","TSHZ3"
"8580","TSPAN1","TSPAN1..10103.",0.929764699069341,-0.0437784417071119,0.0330810541631388,0.686691109506291,0.179074616654043,-0.730469551213403,"sp.O60635.TSN1_HUMAN",0.746008095765724,0.176676732976147,0.0204423488264698,0.766414916533057,0.308247471530399,-0.58973818355691,"Buffering","Anti-Scaling","Buffering","Anti-Scaling","TSPAN1","TSPAN1",7.18833115189196,2.14873117238281,6.96818933247064,2.68110632983699,2.63973281459898,"1p","TSPAN1"
"8581","TSPAN10","TSPAN10..83882.",0.606397274917276,0.074132885164448,0.636214673272824,-0.0913174034355779,0.445473997028046,0.165450288600026,"sp.Q9H1Z9.TSN10_HUMAN",0.470616031136837,-0.0666519276072403,0.602731661699155,0.0688238005354713,0.359847804665502,-0.135475728142711,"Buffering","Buffering","Buffering","Buffering","TSPAN10","TSPAN10",1.41723822709018,1.00253824637515,1.32845078157091,1.19047815061436,1.15258439238561,"17q","TSPAN10"
"8582","TSPAN13","TSPAN13..27075.",0.00112606077654407,0.680340221401075,0.0798101179279053,-0.52780943155073,0.000141235071022771,1.20814965295181,"sp.O95857.TSN13_HUMAN",0.0892820187116403,0.253015106580983,0.541757951286923,-0.134342739166797,0.0874347977985766,0.38735784574778,"Scaling","Scaling","Scaling","Buffering","TSPAN13","TSPAN13",3.73920054205199,0.817625700755251,3.57099544623019,1.93370125460268,1.88970776741543,"7p","TSPAN13"
"8584","TSPAN15","TSPAN15..23555.",0.447724741698295,0.333759770885824,0.722809010784648,-0.0764751020994066,0.366860192083297,0.410234872985231,"sp.O95858.TSN15_HUMAN",0.542155655316328,0.263253186628068,0.260043423312197,-0.212655474173182,0.284109620629985,0.475908660801251,"Scaling","Buffering","Scaling","Buffering","TSPAN15","TSPAN15",3.91620677398439,0.928033586390706,3.69377473521751,1.97894082124362,1.92191954441842,"10q","TSPAN15"
"8588","TSPAN8","TSPAN8..7103.",0.0550972598110558,1.15206658116545,0.379234379325781,-0.310917676698368,0.0264389941325837,1.46298425786382,"sp.P19075.TSN8_HUMAN",0.201494507880722,0.753368815763016,0.419550533909946,-0.331090413847313,0.111165227027627,1.08445922961033,"Scaling","Scaling","Scaling","Scaling","TSPAN8","TSPAN8",7.19065116392265,3.86765629435967,7.36650900361439,2.68153895439217,2.71413135341943,"12q","TSPAN8"
"8592","TSPYL5","TSPYL5..85453.",0.102442208942693,0.374999125746988,0.775663152366354,0.0797152958002751,0.348326035861096,0.295283829946713,"sp.Q86VY4.TSYL5_HUMAN",0.0344538707379928,0.509788581765881,0.080813876712869,0.499168110314791,0.971868151368373,0.0106204714510903,"Scaling","Buffering","Scaling","Anti-Scaling","TSPYL5","TSPYL5",3.34442271584638,2.84015621553301,3.54286398634447,1.82877628917437,1.88224971413053,"8q","TSPYL5"
"8598","TSTD1","TSTD1..100131187.",0.640224692893696,0.152499182613286,0.440278207277366,-0.33041972761095,0.320880244669605,0.482918910224236,"sp.Q8NFU3.4.TSTD1_HUMAN",0.611453974660489,0.107683664725059,0.18416863749364,-0.337500138921894,0.13784442628705,0.445183803646953,"Buffering","Scaling","Buffering","Scaling","TSTD1","TSTD1",6.34210223741019,1.43015472746848,6.51135417928982,2.51835308037022,2.55173552299015,"1q","TSTD1"
"8609","TTC28","TTC28..23331.",0.193003360518727,0.342979033329741,0.00261925614153676,-0.371814558341461,0.00981085463098524,0.714793591671203,"sp.Q96AY4.TTC28_HUMAN",0.0723261568810491,0.485330865469343,0.00135468327393915,-0.475877653316325,0.00116715421717102,0.961208518785668,"Scaling","Scaling","Scaling","Scaling","TTC28","TTC28",1.5441681491999,0.8568199673279,1.39521482332317,1.24264562494699,1.1811921195653,"22q","TTC28"
"8615","TTC39A","TTC39A..22996.",0.974303654748161,0.00952050809795058,0.00310849779489682,0.676059095907376,0.0537934700548982,-0.666538587809426,"sp.Q5SRH9.4.TT39A_HUMAN",0.12502277215778,-0.667314741020683,0.347651028161686,0.262748618997284,0.0564114556775604,-0.930063360017967,"Buffering","Anti-Scaling","Anti-Scaling","Anti-Scaling","TTC39A","TTC39A",2.67480444117314,1.41905818085636,2.91635496004858,1.63548293820912,1.70773386686819,"1p","TTC39A"
"8616","TTC39B","TTC39B..158219.",0.0341119329466641,0.42877766296108,0.0539733993407546,-0.193023270225384,0.00270865887318776,0.621800933186464,"sp.Q5VTQ0.TT39B_HUMAN",0.308934180181812,0.297782027232882,0.168812543545699,-0.197215071645941,0.0962660380043964,0.494997098878824,"Scaling","Buffering","Scaling","Buffering","TTC39B","TTC39B",0.863551790098374,0.548409068248327,0.883405304619674,0.929274873273981,0.939896432922093,"9p","TTC39B"
"8621","TTC7B","TTC7B..145567.",0.442843028240492,-0.191949060544104,0.3496797747725,-0.166297843947349,0.924831275018578,-0.0256512165967551,"sp.Q86TV6.2.TTC7B_HUMAN",0.968435565521821,-0.00840071029006156,0.932081391894581,-0.0105059254821172,0.992411035379303,0.00210521519205566,"Anti-Scaling","Buffering","Buffering","Buffering","TTC7B","TTC7B",2.22593546373376,0.581135496687075,2.19643884948801,1.49195692422193,1.48203874763382,"14q","TTC7B"
"8623","TTC9","TTC9..23508.",0.00759070782052892,0.605704216367998,0.00135083696692353,-0.522710269253901,9.14064137632009e-06,1.1284144856219,"sp.Q92623.TTC9A_HUMAN",0.0693818449202142,0.573215795512926,0.0232380970755217,-0.538908311270394,0.00242647409373123,1.11212410678332,"Scaling","Scaling","Scaling","Scaling","TTC9","TTC9",1.89895816181237,1.14612605573579,1.92681915040805,1.37802690895801,1.38809911404339,"14q","TTC9"
"8632","TTN","TTN..7273.",0.435897309094888,0.103172910198172,0.194355905128768,-0.0619521261396098,0.224742019840548,0.165125036337781,"sp.Q8WZ42.12.TITIN_HUMAN",0.665030807386764,0.0750611446978997,0.303256700323182,0.0780077586948791,0.987030415954596,-0.00294661399697933,"Buffering","Buffering","Buffering","Buffering","TTN","TTN",0.196165502543827,0.732712783851118,0.218434769726493,0.44290574905258,0.467370056514635,"2q","TTN"
"8634","TTYH2","TTYH2..94015.",0.176563757750664,0.297484720951203,0.0416862168503076,-0.401350515611812,0.00919244914724202,0.698835236563015,"sp.Q9BSA4.TTYH2_HUMAN",0.634513057403091,0.160114156075433,0.757741732845004,-0.10138316161753,0.533642144816995,0.261497317692963,"Scaling","Scaling","Buffering","Buffering","TTYH2","TTYH2",2.05448634697736,1.15424891791594,2.05339871012102,1.43334795042145,1.43296849585782,"17q","TTYH2"
"8636","TUB","TUB..7275.",0.388004195331244,-0.23542027119247,0.247694930104568,-0.175940553616754,0.832528291870492,-0.0594797175757162,"sp.P50607.2.TUB_HUMAN",0.530357000224683,0.102292949533268,0.0453510029814466,-0.295277965678691,0.0504106347378406,0.397570915211959,"Anti-Scaling","Buffering","Buffering","Scaling","TUB","TUB",2.05182432965407,1.33405020027484,1.92879560136426,1.43241904820275,1.38881085874365,"11p","TUB"
"8639","TUBA3C","TUBA3C..7278.",0.863612106151765,0.0366834358656488,0.345010181135558,0.152392290874717,0.621185660261653,-0.115708855009068,"sp.Q13748.TBA3C_HUMAN",0.0049829625658986,0.409944249487022,0.448183717930201,0.0895111546332583,0.0453588051322392,0.320433094853764,"Buffering","Anti-Scaling","Scaling","Buffering","TUBA3C","TUBA3C",1.54127198878305,4.20656670032864,1.91672192604369,1.24147975770169,1.38445726768423,"13q","TUBA3C"
"8640","TUBA4A","TUBA4A..7277.",0.222982334665865,-0.568952384588793,0.915515877772562,-0.0342285685842434,0.313681822852521,-0.53472381600455,"sp.P68366.TBA4A_HUMAN",0.552880968852658,-0.184620609636962,0.229223410606913,-0.233345924828667,0.885776903430541,0.0487253151917048,"Anti-Scaling","Buffering","Anti-Scaling","Buffering","TUBA4A","TUBA4A",5.07153935781571,0.94123132352028,5.32033473055677,2.25200785030064,2.30658507984353,"2q","TUBA4A"
"8641","TUBAL3","TUBAL3..79861.",0.978907467299971,-0.00401631076445041,2.19352010741837e-05,-0.317931249234443,0.0272216177010372,0.313914938469993,"sp.A6NHL2.TBAL3_HUMAN",0.421499801037749,0.120349507445333,0.973739435861913,0.00264585805640333,0.447934135924135,0.117703649388929,"Buffering","Scaling","Buffering","Buffering","TUBAL3","TUBAL3",0.994927048396431,2.09929022612425,0.663880143592616,0.997460299158032,0.814788404183943,"10p","TUBAL3"
"8644","TUBB2A","TUBB2A..7280.",0.0631256549037456,0.564960487323455,0.644185918549219,-0.104768919969803,0.0524540260265612,0.669729407293259,"sp.Q13885.TBB2A_HUMAN",0.889767194829846,0.0163768331143246,0.196645940381827,-0.131765687754647,0.300161488682926,0.148142520868972,"Scaling","Buffering","Buffering","Buffering","TUBB2A","TUBB2A",3.0326088834791,0.60773357556065,3.05496139171599,1.74143873951371,1.74784478478954,"6p","TUBB2A"
"8645","TUBB2B","TUBB2B..347733.",0.0106539654673521,1.10341820007841,0.858368998543169,-0.0563781461058035,0.0184809074581543,1.15979634618421,"sp.Q9BVA1.TBB2B_HUMAN",0.0134115192584831,1.20192108875604,0.353321732380875,0.325563356827787,0.106899575599821,0.876357731928254,"Scaling","Buffering","Scaling","Anti-Scaling","TUBB2B","TUBB2B",5.07839309805951,1.81149243206792,5.59941481976938,2.25352903199837,2.36630826811922,"6p","TUBB2B"
"8646","TUBB3","TUBB3..10381.",0.637688392525627,0.157044887480762,0.183821792240056,-0.33051584111078,0.185262435554668,0.487560728591542,"sp.Q13509.TBB3_HUMAN",0.680656195551263,0.0410208395937701,0.770929591797742,-0.0230588591219963,0.56071140557094,0.0640796987157663,"Buffering","Scaling","Buffering","Buffering","TUBB3","TUBB3",4.52085937344018,0.797178766529781,4.29615901285135,2.12623126057355,2.07271778417887,"16q","TUBB3"
"8647","TUBB4A","TUBB4A..10382.",0.828204152402855,0.0891975877376712,0.00200800964503827,-0.561893444146437,0.123742097186762,0.651091031884108,"sp.P04350.TBB4A_HUMAN",0.502308175859245,0.219305252929383,0.00559321121235053,-0.574389350159909,0.0215199768517106,0.793694603089293,"Buffering","Scaling","Buffering","Scaling","TUBB4A","TUBB4A",3.28303037843881,1.78071875816906,2.96510411393438,1.81191345776745,1.72194776748146,"19p","TUBB4A"
"8649","TUBB6","TUBB6..84617.",0.00732234692543718,0.767818386007082,0.829740448573558,-0.0480111814531217,0.00712077422861808,0.815829567460204,"sp.Q9BUF5.TBB6_HUMAN",0.000568909670605283,0.471016819075064,0.865350380369018,-0.018423928170791,0.000967868883907864,0.489440747245855,"Scaling","Buffering","Scaling","Buffering","TUBB6","TUBB6",3.95264914818301,0.616444828576535,3.71064149237083,1.98812704528232,1.9263025443504,"18p","TUBB6"
"8658","TUFT1","TUFT1..7286.",0.256071195970782,0.203942859187329,0.206051664701731,0.266881359416119,0.791610690326403,-0.0629385002287899,"sp.Q9NNX1.TUFT1_HUMAN",0.704872811575691,0.0547685345463541,0.493127495115182,0.133535508390211,0.718321521953823,-0.0787669738438566,"Buffering","Anti-Scaling","Buffering","Anti-Scaling","TUFT1","TUFT1",2.30687208387292,0.601482654016635,2.12922975260126,1.51883905792316,1.45918804566144,"1q","TUFT1"
"8660","TUSC1","TUSC1..286319.",0.0102046885556345,0.818480265642053,0.601715580321853,0.0795403395765126,0.017656159622436,0.73893992606554,"sp.Q2TAM9.TUSC1_HUMAN",0.041016448788258,0.479699301999228,0.882877280824669,0.0181742346025628,0.0472112270345218,0.461525067396666,"Scaling","Buffering","Scaling","Buffering","TUSC1","TUSC1",2.2125329269363,1.1616986173975,2.02509846761724,1.48745854629173,1.42305954464922,"9p","TUSC1"
"8662","TUSC3","TUSC3..7991.",0.549185419381912,-0.36991571527637,0.688126385786395,0.114674773790057,0.419561972937051,-0.484590489066427,"sp.Q13454.TUSC3_HUMAN",0.636567535087478,0.131602211749703,0.332348991510101,0.142127465186869,0.967986601569002,-0.010525253437166,"Anti-Scaling","Anti-Scaling","Buffering","Anti-Scaling","TUSC3","TUSC3",8.02884735005631,1.90801040524731,6.91359317040657,2.833522075096,2.62937125001521,"8p","TUSC3"
"8679","TXNIP","TXNIP..10628.",0.333253921248456,-0.246063686194446,0.0855975569776473,-0.602353843427143,0.359040984243933,0.356290157232698,"sp.Q9H3M7.TXNIP_HUMAN",0.443642843060167,0.126894342135855,0.12043294373334,0.343238573370822,0.373906194360108,-0.216344231234966,"Anti-Scaling","Scaling","Buffering","Anti-Scaling","TXNIP","TXNIP",3.98589939317783,0.679800709601645,4.07177914749131,1.99647173613298,2.01786499734034,"1q","TXNIP"
"8687","TYMP","TYMP..1890.",0.46988343503215,0.299051920825326,0.147212350721271,-0.266190797948967,0.181969509386572,0.565242718774293,"sp.P19971.TYPH_HUMAN",0.909619937244436,-0.0376663590081745,0.84592689658368,-0.0342972957136282,0.991968260379759,-0.00336906329454636,"Scaling","Scaling","Buffering","Buffering","TYMP","TYMP",3.06930218699146,1.13853275187174,2.90215845336973,1.7519424040166,1.70357226244434,"22q","TYMP"
"8689","TYR","TYR..7299.",0.000256315070094667,-0.477005176619334,0.132302370594302,0.439602704153097,0.000710381353342778,-0.916607880772431,"sp.P14679.TYRO_HUMAN",0.190184622745932,0.503558364396158,0.959197329688948,0.0272980355246544,0.410511963768224,0.476260328871504,"Anti-Scaling","Anti-Scaling","Scaling","Buffering","TYR","TYR",3.54716858380647,6.60555497795336,3.68295051534511,1.8833928384186,1.91910148646316,"11q","TYR"
"8690","TYROBP","TYROBP..7305.",0.425018126149015,0.205332489067387,0.0387674396256969,-0.226768128838472,0.0853615101446304,0.432100617905859,"sp.O43914.TYOBP_HUMAN",0.765673744825068,0.380518359906785,0.644638369496813,0.242878873682352,0.91353734950978,0.137639486224433,"Buffering","Buffering","Scaling","Anti-Scaling","TYROBP","TYROBP",1.77705021765942,4.5310815972226,1.71225534804753,1.33306047036862,1.30853175278536,"19q","TYROBP"
"8698","UACA","UACA..55075.",0.0235968898492807,0.622838374169192,0.17005468395317,0.221898864196056,0.144995960118371,0.400939509973136,"sp.Q9BZF9.UACA_HUMAN",0.240464892097591,0.211448518936043,0.723692686876695,0.0381334112454169,0.352831250629035,0.173315107690626,"Scaling","Anti-Scaling","Buffering","Buffering","UACA","UACA",2.60311095522554,0.669219871488218,2.24485847510315,1.61341592753559,1.49828517816307,"15q","UACA"
"8700","UAP1L1","UAP1L1..91373.",0.773154802907738,0.050295547821825,0.0939747957685194,-0.247175537279078,0.130446221890289,0.297471085100903,"sp.Q3KQV9.UAP1L_HUMAN",0.790587883155891,-0.0447595301799638,0.0605149572920652,-0.254335275765214,0.264570466949531,0.20957574558525,"Buffering","Buffering","Buffering","Scaling","UAP1L1","UAP1L1",1.50849301725774,0.506019129885522,1.46087722126563,1.22820723709712,1.20866753959293,"9q","UAP1L1"
"8706","UBA7","UBA7..7318.",0.400697565514514,-0.371067076213989,0.0663811051889043,-0.321253966727937,0.90896661391389,-0.0498131094860526,"sp.P41226.UBA7_HUMAN",0.832841474580968,-0.071315802051794,0.00132769577658575,-0.397294998878426,0.337707644857498,0.325979196826632,"Anti-Scaling","Scaling","Buffering","Scaling","UBA7","UBA7",3.14947648128495,1.12532939093127,2.74295460145095,1.7746764441117,1.65618676526862,"3p","UBA7"
"8713","UBASH3B","UBASH3B..84959.",0.110733296526651,0.411109055045514,0.328644882490216,-0.197027185786053,0.0280325807465374,0.608136240831567,"sp.Q8TF42.UBS3B_HUMAN",0.48395579901642,0.116302625759809,0.0986592192258043,-0.225179622338114,0.0586152929228969,0.341482248097923,"Scaling","Buffering","Buffering","Buffering","UBASH3B","UBASH3B",3.40350764335306,1.14681095745724,3.04049236751765,1.844859789619,1.74370076776884,"11q","UBASH3B"
"8719","UBE2E2","UBE2E2..7325.",1.13417070003587e-06,1.32597349533103,0.0885570359054374,0.266172367033705,2.80901070263585e-05,1.05980112829732,"sp.Q96LR5.UB2E2_HUMAN",0.0120344106672879,0.461625328539528,5.00507508637628e-05,-0.331516936826414,0.000129391053169188,0.793142265365942,"Scaling","Anti-Scaling","Scaling","Scaling","UBE2E2","UBE2E2",3.10328014408961,0.842520065577603,2.30195889130481,1.76161293821589,1.51722077869531,"3p","UBE2E2"
"8730","UBE2L6","UBE2L6..9246.",0.841357293565712,-0.0544613560944818,0.936031326414975,0.0173740850520296,0.809680555089059,-0.0718354411465114,"sp.O14933.UB2L6_HUMAN",0.591251949187275,-0.0982338005351028,0.198252408259578,-0.18121450753536,0.679583086498729,0.0829807070002571,"Buffering","Buffering","Buffering","Buffering","UBE2L6","UBE2L6",3.48129323426816,0.728158789086048,3.26258705538067,1.86582240158815,1.80626328517763,"11q","UBE2L6"
"8776","UCHL1","UCHL1..7345.",0.0110355671991103,2.35791508504586,0.265822449457702,-0.440672762303597,0.0034221503911647,2.79858784734945,"sp.P09936.UCHL1_HUMAN",0.18556604480195,0.748769555393979,0.0353905568741371,-0.418852872224416,0.0449066629931159,1.1676224276184,"Scaling","Scaling","Scaling","Scaling","UCHL1","UCHL1",15.021159625573,3.10191803016115,13.9303279690271,3.87571407944045,3.7323354577298,"4p","UCHL1"
"8793","UGT8","UGT8..7368.",0.596600124029643,0.258242344335292,0.343968573488875,-0.162613368863019,0.391130574895157,0.420855713198311,"sp.Q16880.CGT_HUMAN",0.626246905233719,0.188618211717178,0.211567470383302,-0.175066943124286,0.356017805822817,0.363685154841465,"Scaling","Buffering","Buffering","Buffering","UGT8","UGT8",2.98719707579732,1.36279068361939,2.6605635427136,1.72835097008603,1.63112339898415,"4q","UGT8"
"8799","ULBP1","ULBP1..80329.",0.40812462875344,0.212706538508656,0.0278402911124992,-0.223018505633708,0.0971575257781646,0.435725044142363,"sp.Q9BZM6.N2DL1_HUMAN",0.153172393818753,0.421109416572251,0.0805687660615952,-0.281463731331549,0.0242509685014974,0.702573147903799,"Buffering","Buffering","Scaling","Scaling","ULBP1","ULBP1",1.07759539062422,0.982162688637407,0.990210371981132,1.03807292163134,0.995093147389294,"6q","ULBP1"
"8800","ULBP2","ULBP2..80328.",0.783721697544746,-0.108585397207705,0.713494470395735,-0.0580223020790691,0.898968961466623,-0.0505630951286355,"sp.Q9BZM5.N2DL2_HUMAN",0.947880201762978,0.0180045954468658,0.449607915972224,-0.100583189688192,0.671103061401808,0.118587785135058,"Anti-Scaling","Buffering","Buffering","Buffering","ULBP2","ULBP2",2.38407486624316,0.948872776699941,2.28034613163957,1.54404496898347,1.51008149834357,"6q","ULBP2"
"8801","ULBP3","ULBP3..79465.",0.337218232426338,-0.207897948859052,0.00342449690063795,-0.332663401874509,0.565495607814068,0.124765453015458,"sp.Q9BZM4.N2DL3_HUMAN",0.543414660520623,-0.350107755647526,0.201308980484858,-0.287015565384558,0.915189799627971,-0.0630921902629679,"Anti-Scaling","Scaling","Anti-Scaling","Scaling","ULBP3","ULBP3",1.26634544624841,0.582106132671697,1.12971252004245,1.12532015277805,1.06287935347454,"6q","ULBP3"
"8808","UNC13D","UNC13D..201294.",0.215676574536962,-0.381629166595446,0.108835079560105,0.501390184334382,0.0259678744725266,-0.883019350929828,"sp.Q70J99.3.UN13D_HUMAN",0.50906057008037,-0.12129611402335,0.795518865114332,-0.0469428548174989,0.747171424823345,-0.074353259205851,"Anti-Scaling","Anti-Scaling","Anti-Scaling","Buffering","UNC13D","UNC13D",4.70657524603168,1.60127735090664,4.5699546218834,2.1694642762746,2.13774521912304,"17q","UNC13D"
"8810","UNC5B","UNC5B..219699.",0.34341290583065,0.410419169880124,0.714666090431347,-0.0623732428364596,0.288275521817993,0.472792412716583,"sp.Q8IZJ1.UNC5B_HUMAN",0.762873330136225,-0.116606536427629,0.899986039001337,0.0295251624806691,0.721204872384588,-0.146131698908298,"Scaling","Buffering","Anti-Scaling","Buffering","UNC5B","UNC5B",2.21901502465101,1.44579279583741,2.27901930798693,1.48963586981887,1.50964211255083,"10q","UNC5B"
"8818","UPK1B","UPK1B..7348.",0.133662098168197,0.445952214070139,0.15880579731102,-0.346396176460089,0.0236019989863947,0.792348390530229,"sp.O75841.UPK1B_HUMAN",0.467042901894796,0.351189703367683,0.552261175984024,-0.356063107398721,0.304465757778189,0.707252810766404,"Scaling","Scaling","Scaling","Scaling","UPK1B","UPK1B",3.32323131837258,3.90411536204402,3.71767869608914,1.82297320835293,1.92812828828611,"3q","UPK1B"
"8819","UPK2","UPK2..7379.",0.00345594170802734,0.853677826266045,0.226997472100073,0.22844431185198,0.0506885100623382,0.625233514414065,"sp.O00526.UPK2_HUMAN",0.116164356723119,0.905669463061724,0.351233316089634,-0.384439824164905,0.0473804489175154,1.29010928722663,"Scaling","Anti-Scaling","Scaling","Scaling","UPK2","UPK2",1.63485010277268,2.18759044007252,2.31710608791558,1.2786125694567,1.52220435156242,"11q","UPK2"
